id,sourcePath,examTypes,questionType,difficulty,kpGroup,taskFlavor,qualityScore,reasons,recommendedAction
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0077-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0077-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0077-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0077-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,prefix_sum_query,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0077-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0077-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0077-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0077-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#0,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,dp_state_transition,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#1,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,sorting_trace,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,prefix_sum_query,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0083-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0085-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0085-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#0,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0085-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0085-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,dp_state_transition,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0085-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0085-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#1,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0085-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0085-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,prefix_sum_query,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0085-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0085-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0085-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0085-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,sorting_trace,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0085-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0085-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0085-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0085-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#0,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,dp_state_transition,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#1,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,prefix_sum_query,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,sorting_trace,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,prefix_sum_query,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0088-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0147-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0147-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0147-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0147-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0147-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0147-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0147-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0147-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,hard,CPP,sorting_trace,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0147-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0147-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0147-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0147-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,hard,CPP,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0148-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0148-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0148-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0148-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0148-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0148-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0148-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0148-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0148-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0148-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0148-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0148-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,hard,CPP,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0152-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0152-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0152-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0152-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0152-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0152-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0152-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0152-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0152-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0152-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0152-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0152-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,hard,CPP,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0153-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0153-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0153-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0153-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0153-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0153-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0153-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0153-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,hard,CPP,sorting_trace,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0153-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0153-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0153-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0153-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,hard,CPP,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0154-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0154-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0154-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0154-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0154-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0154-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0154-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0154-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0154-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0154-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0154-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0154-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,hard,CPP,sorting_trace,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0156-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0156-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0156-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0156-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0156-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0156-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0156-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0156-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0156-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0156-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0156-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0156-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,hard,CPP,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0157-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0157-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0157-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0157-gesp-7-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
