id,sourcePath,examTypes,questionType,difficulty,kpGroup,taskFlavor,qualityScore,reasons,recommendedAction
db:e17db0b1-0fff-41a5-b72b-7eae019a58e7,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e1d2f617-9850-4705-9640-19adbf277dde,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e337a414-4545-4c3e-87d5-25bb5d5f50a4,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e357b61a-02d8-4282-82a7-70e8ca2e5c9a,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e3f9b61a-fe5f-46e8-b6e3-7f70c54311b7,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e415c0f5-27ef-4425-9718-83b8fcb42ca3,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e4577cc9-24c6-4045-90e5-776bd1527130,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e4737ece-a8cf-43ce-b64f-19ce9b233f64,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e5125ebd-c0f5-4d04-8084-dd21df73f719,db:questions,CSP-J|CSP-S,single_choice,medium,CS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e7bb804c-a30f-4ab3-b2ca-64c81db41c01,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e7df9e46-5a4e-4349-b75e-a9c28f38f0f2,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e87168c5-0e1d-4893-b84b-4d5c139c7762,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e8bb5bce-4a75-4117-88e1-7d4a3d992056,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:eaa5831f-75bb-401d-b0b4-4fb945f9e306,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:eab393e3-9225-49ec-a60d-cb1262a91f94,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:eb4fb8de-d112-4638-959d-057cd75c556d,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:eb89a41c-fc22-4f47-aabf-f35e6b51f8de,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ebc4ecf3-8551-4f87-b284-0644fab9f8ea,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:eca30b8d-9407-450b-8c6e-c15e9ea7d42f,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ecc843fe-4a0f-40fc-a49e-c749af49b1a1,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ed3e86d8-28f1-4270-9bbd-8a75eac455e3,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ee61b7fb-7881-4667-a5f2-2a2215b524ad,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:eec02e79-910d-4067-9c34-66d46da698ac,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,prefix_sum_query,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ef02a739-500a-45c8-8822-e50753ea4374,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ef1d2c25-67df-4e61-b1e4-0de4a1ce8229,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:f00056fe-916a-45a6-8757-558ba34bc457,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:f0bfe8dd-ef39-46e1-8da5-2e44f161ac0b,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:f1839af8-6ecd-4444-97e9-9e784f728306,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:f183ea2e-cebe-4cd8-8cb0-052e9336aa8b,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:f2cb5ec2-fbae-4472-a98a-0ebd82f6cc50,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:f381e3fc-8032-47df-9186-87591f9332c6,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:f5117c0d-5f32-4b37-a206-d3d71e9ac5aa,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:f5c9baf8-44dc-42c3-93bf-adfffd6dba5b,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:f6347d7e-7e1c-4330-8e65-a0158b9a51c1,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:f77df3c4-0b57-472f-807b-11af143ee422,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:f95fbe87-ed95-4c43-86c3-ba66dd6da4fa,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:fa40f822-d8b4-41d3-9e07-aa3f450999c3,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:fb190127-3054-4287-b4df-f2f0f4d85a2b,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:fb767108-fb27-42c6-946d-b09a2f44f823,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:fbbb7ca6-589e-4bba-85b0-0a2c09dc58b8,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:fbdd0493-a61a-4506-a89b-0ee2fd6a294e,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:fcdc7298-c2f8-4d5e-a3ac-780c61bc7be5,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:fd8bfc34-b1b5-4c9c-bd6e-7f1ecc0ce375,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:fd967f7d-c63c-4767-bb78-dbbf9e84a34a,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:fedc546b-167b-4c6f-92ad-31bc35b4d8a3,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ff18b8ef-9b30-4b28-be6f-546bdae18441,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ff48eb11-25c1-42d2-b644-bae04f7bae1f,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
