similarity	salientSimilarity	recommendation	questionType	samePrimaryKp	sameDifficulty	sharedExamTypes	leftId	leftSourcePath	leftItemIndex	leftBundleRunId	leftDifficulty	leftPrimaryKpCode	leftExamTypes	leftContentHash	leftStemPreview	rightId	rightSourcePath	rightItemIndex	rightBundleRunId	rightDifficulty	rightPrimaryKpCode	rightExamTypes	rightContentHash	rightStemPreview	leftSimilarityTextPreview	rightSimilarityTextPreview	leftSalientTextPreview	rightSalientTextPreview
0.795000	0.616766	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b041-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b041-gesp-6-medium-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b041-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b041-gesp-6-medium-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b041-gesp-6-medium-v01	medium	ALG	GESP-6	443ace37b4fd3fd127ca4acb1fb8b71bc0157d75f9004b499c5031c7a63e0e68	Q0203（GESP-6/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b077-gesp-8-medium-v01	medium	ALG	GESP-8	f891c2f397a522c006ac31bc1d297f094dbc72a8fb25eef9fe761c46ae39e635	Q0383（GESP-8/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 5 0 1 1 当样例 为 8 时， 是多少？ 9 11 13 12 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为质数 该 关...	0 1 5 0 2 2 当样例 为 12 时， 是多少？ 47 49 51 50 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 中 条件 5 0 用来判断什么？ 是否小于 5 是否为负数 是否能被 5 整除...
0.794554	0.607955	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b095-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b095-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json#0	papers/2026/2026-05-01-bulk1000-b095-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b095-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json	0	2026-05-01-bulk1000-b095-gesp-5-medium-v01	medium	ALG	GESP-5	002dce634a1730c6209a34ab1d588aa6ed4cf71a6d6546277af4d8a6148726e0	Q0471（GESP-5/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b194-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b194-gesp-3-hard-v01__question-bundle__reading-program__alg__n3__v01.json#0	papers/2026/2026-05-01-bulk1000-b194-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b194-gesp-3-hard-v01__question-bundle__reading-program__alg__n3__v01.json	0	2026-05-01-bulk1000-b194-gesp-3-hard-v01	hard	ALG	GESP-3	1767220cfe80279abcf264449071ce36c3d6574cc3421ed8e6fc53fb22f71b31	Q0967（GESP-3/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 3 0 7 7 当样例 为 12 时， 是多少？ 263 265 267 266 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为...	0 1 4 0 4 4 当样例 为 12 时， 是多少？ 129 131 133 132 的取值范围是什么？ 0 到 1，共 次 1 到 ，共 次 只取偶数 直到 为 0 条件 4 0 用来判断什么？ 是否小于 4 是否为负数 是否能...
0.794554	0.585227	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b023-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b023-gesp-2-medium-v01__question-bundle__reading-program__cpp__n5__v01.json#0	papers/2026/2026-05-01-bulk1000-b023-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b023-gesp-2-medium-v01__question-bundle__reading-program__cpp__n5__v01.json	0	2026-05-01-bulk1000-b023-gesp-2-medium-v01	medium	CPP	GESP-2	ee870a7a2a648b8e59aac6403a9f1ca0c534968bd45b23ac3f63cae0735423a6	Q0111（GESP-2/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b181-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b181-csp-j-medium-v01__question-bundle__reading-program__cpp__n5__v01.json#1	papers/2026/2026-05-01-bulk1000-b181-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b181-csp-j-medium-v01__question-bundle__reading-program__cpp__n5__v01.json	1	2026-05-01-bulk1000-b181-csp-j-medium-v01	medium	CPP	CSP-J	7ec0062307ac10735621d4e62d84c8cf389aeae644d201d93a9fc0af4f328ae7	Q0902（CSP-J/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 3 0 5 5 当样例 为 12 时， 是多少？ 187 189 191 190 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为...	0 1 4 0 5 5 当样例 为 11 时， 是多少？ 102 104 105 106 的取值范围是什么？ 1 到 ，共 次 0 到 1 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否能被 整除 是否为负数 是否为...
0.794486	0.626506	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b127-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b127-gesp-8-hard-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b127-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b127-gesp-8-hard-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b127-gesp-8-hard-v01	hard	ALG	GESP-8	dbd2eab45e6688081df0fb7eece3831c45913962ed6db2313d5e1cd947eee3ee	Q0632（GESP-8/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b140-gesp-7-hard-v01/question-bundles/2026-05-01-bulk1000-b140-gesp-7-hard-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b140-gesp-7-hard-v01/question-bundles/2026-05-01-bulk1000-b140-gesp-7-hard-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b140-gesp-7-hard-v01	hard	ALG	GESP-7	3ce57d314fac07a0e5eb911b716cf9a0e80d9d38ced75851ff94afdaf66d44fc	Q0700（GESP-7/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 4 0 7 7 当样例 为 5 时， 是多少？ 56 63 55 57 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 4 0 用来判断什么？ 是否小于 4 是否为负数 4 是否为质数 是否能被...	0 1 2 0 1 1 当样例 为 9 时， 是多少？ 25 22 24 26 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...
0.794045	0.581921	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b095-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b095-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b095-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b095-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b095-gesp-5-medium-v01	medium	ALG	GESP-5	6e4edb3bc8bc7948be52724c04865047bd19475684d783f10f5646f71c60420c	Q0475（GESP-5/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b194-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b194-gesp-3-hard-v01__question-bundle__reading-program__alg__n3__v01.json#0	papers/2026/2026-05-01-bulk1000-b194-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b194-gesp-3-hard-v01__question-bundle__reading-program__alg__n3__v01.json	0	2026-05-01-bulk1000-b194-gesp-3-hard-v01	hard	ALG	GESP-3	1767220cfe80279abcf264449071ce36c3d6574cc3421ed8e6fc53fb22f71b31	Q0967（GESP-3/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 2 0 5 5 当样例 为 8 时， 是多少？ 117 119 121 120 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为质...	0 1 4 0 4 4 当样例 为 12 时， 是多少？ 129 131 133 132 的取值范围是什么？ 0 到 1，共 次 1 到 ，共 次 只取偶数 直到 为 0 条件 4 0 用来判断什么？ 是否小于 4 是否为负数 是否能...
0.794045	0.579882	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b140-gesp-7-hard-v01/question-bundles/2026-05-01-bulk1000-b140-gesp-7-hard-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b140-gesp-7-hard-v01/question-bundles/2026-05-01-bulk1000-b140-gesp-7-hard-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b140-gesp-7-hard-v01	hard	ALG	GESP-7	3ce57d314fac07a0e5eb911b716cf9a0e80d9d38ced75851ff94afdaf66d44fc	Q0700（GESP-7/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b147-gesp-6-hard-v01/question-bundles/2026-05-01-bulk1000-b147-gesp-6-hard-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b147-gesp-6-hard-v01/question-bundles/2026-05-01-bulk1000-b147-gesp-6-hard-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b147-gesp-6-hard-v01	hard	ALG	GESP-6	b1f038075f5ffd75e97ff4cd3a3ad15832d01afa1d947462f1242bdba113dff8	Q0735（GESP-6/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 2 0 1 1 当样例 为 9 时， 是多少？ 25 22 24 26 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...	0 1 2 0 1 1 当样例 为 20 时， 是多少？ 105 110 120 130 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为...
0.794045	0.573099	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b074-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b074-gesp-4-medium-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b074-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b074-gesp-4-medium-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b074-gesp-4-medium-v01	medium	ALG	GESP-4	0ebc811751aa2c8566236fce7e6bad23b683dbcb1b5eeeef8ec4592a3d85367b	Q0367（GESP-4/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b095-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b095-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b095-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b095-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b095-gesp-5-medium-v01	medium	ALG	GESP-5	3642d564bd7b1eaf9b4646025b8d40df4b5534eb62a8000c6259f2302a4cdbf7	Q0472（GESP-5/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 4 0 3 3 当样例 为 12 时， 是多少？ 96 98 100 99 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为质数 ...	0 1 4 0 3 3 当样例 为 5 时， 是多少？ 24 21 23 25 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...
0.794045	0.533333	ignore_likely_false_positive	reading_program	true	true	GESP-2	papers/2026/2026-05-01-bulk1000-b023-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b023-gesp-2-medium-v01__question-bundle__reading-program__cpp__n5__v01.json#0	papers/2026/2026-05-01-bulk1000-b023-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b023-gesp-2-medium-v01__question-bundle__reading-program__cpp__n5__v01.json	0	2026-05-01-bulk1000-b023-gesp-2-medium-v01	medium	CPP	GESP-2	ee870a7a2a648b8e59aac6403a9f1ca0c534968bd45b23ac3f63cae0735423a6	Q0111（GESP-2/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b060-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b060-gesp-2-medium-v01__question-bundle__reading-program__cpp__n5__v01.json#4	papers/2026/2026-05-01-bulk1000-b060-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b060-gesp-2-medium-v01__question-bundle__reading-program__cpp__n5__v01.json	4	2026-05-01-bulk1000-b060-gesp-2-medium-v01	medium	CPP	GESP-2	4b8de58c0ffeab39b0248e062e71189a808a687bcb1be37457df073b3a0dbb9a	Q0300（GESP-2/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 3 0 5 5 当样例 为 12 时， 是多少？ 187 189 191 190 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为...	0 1 2 0 5 5 当样例 为 9 时， 是多少？ 125 122 124 126 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整...
0.794045	0.533333	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b024-gesp-1-medium-v01/question-bundles/2026-05-01-bulk1000-b024-gesp-1-medium-v01__question-bundle__reading-program__cpp__n5__v01.json#0	papers/2026/2026-05-01-bulk1000-b024-gesp-1-medium-v01/question-bundles/2026-05-01-bulk1000-b024-gesp-1-medium-v01__question-bundle__reading-program__cpp__n5__v01.json	0	2026-05-01-bulk1000-b024-gesp-1-medium-v01	medium	CPP	GESP-1	6efa5aa56a213fa5dc08c47212e3c0a9df2796c4fae90cb917212ecb95252808	Q0116（GESP-1/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b183-gesp-2-easy-v01/question-bundles/2026-05-01-bulk1000-b183-gesp-2-easy-v01__question-bundle__reading-program__cpp__n5__v01.json#0	papers/2026/2026-05-01-bulk1000-b183-gesp-2-easy-v01/question-bundles/2026-05-01-bulk1000-b183-gesp-2-easy-v01__question-bundle__reading-program__cpp__n5__v01.json	0	2026-05-01-bulk1000-b183-gesp-2-easy-v01	easy	CPP	GESP-2	4296ecb11dbebf1405788ebe9e531dd015b94335bf6abab78e32614f26b7c3f1	Q0911（GESP-2/easy）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 3 0 6 6 当样例 为 9 时， 是多少？ 144 141 143 145 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整...	0 1 3 0 4 4 当样例 为 12 时， 是多少？ 149 151 153 152 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为...
0.793970	0.549708	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b022-gesp-1-easy-v01/question-bundles/2026-05-01-bulk1000-b022-gesp-1-easy-v01__question-bundle__reading-program__cpp__n5__v01.json#1	papers/2026/2026-05-01-bulk1000-b022-gesp-1-easy-v01/question-bundles/2026-05-01-bulk1000-b022-gesp-1-easy-v01__question-bundle__reading-program__cpp__n5__v01.json	1	2026-05-01-bulk1000-b022-gesp-1-easy-v01	easy	CPP	GESP-1	f37094e3cb5b99c9e49db243587ccd3e60702e23aebd3e5f6120e5b09ec858f3	Q0107（GESP-1/easy）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b023-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b023-gesp-2-medium-v01__question-bundle__reading-program__cpp__n5__v01.json#1	papers/2026/2026-05-01-bulk1000-b023-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b023-gesp-2-medium-v01__question-bundle__reading-program__cpp__n5__v01.json	1	2026-05-01-bulk1000-b023-gesp-2-medium-v01	medium	CPP	GESP-2	6aeafed2f68f94191b6387b9b1e9d261424555de3421d13f67dfa55aa386e0dc	Q0112（GESP-2/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 4 0 7 7 当样例 为 8 时， 是多少？ 123 125 127 126 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为质...	0 1 4 0 1 1 当样例 为 5 时， 是多少？ 8 5 7 9 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 关于 规...
0.793532	0.634146	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b022-gesp-1-easy-v01/question-bundles/2026-05-01-bulk1000-b022-gesp-1-easy-v01__question-bundle__reading-program__cpp__n5__v01.json#4	papers/2026/2026-05-01-bulk1000-b022-gesp-1-easy-v01/question-bundles/2026-05-01-bulk1000-b022-gesp-1-easy-v01__question-bundle__reading-program__cpp__n5__v01.json	4	2026-05-01-bulk1000-b022-gesp-1-easy-v01	easy	CPP	GESP-1	bf395050f4ccf23daa2a137d7ed96596b2408a55c2e8c368729ff7fc289d25ed	Q0110（GESP-1/easy）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b183-gesp-2-easy-v01/question-bundles/2026-05-01-bulk1000-b183-gesp-2-easy-v01__question-bundle__reading-program__cpp__n5__v01.json#4	papers/2026/2026-05-01-bulk1000-b183-gesp-2-easy-v01/question-bundles/2026-05-01-bulk1000-b183-gesp-2-easy-v01__question-bundle__reading-program__cpp__n5__v01.json	4	2026-05-01-bulk1000-b183-gesp-2-easy-v01	easy	CPP	GESP-2	a900351da2a62bf2ff661751eba94fe41ef09538b060d9c61a2329a114a4a45c	Q0915（GESP-2/easy）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 2 0 2 2 当样例 为 11 时， 是多少？ 69 71 72 73 的取值范围是什么？ 1 到 ，共 次 0 到 1 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否能被 整除 是否为负数 是否为质数 该...	0 1 2 0 2 2 当样例 为 8 时， 是多少？ 44 46 48 50 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为质数 该 ...
